record_type,phase,component,pixel,row,col,x_um,y_um,value_nT,unit
B,neg-off,Bz,48,17,29,93.33333333333334,13.333333333333343,4182.0675089834085,nT
B,pos-off,Bx,13,17,30,100.0,13.333333333333343,122.3804277160903,nT
B,pos-off,By,13,17,30,100.0,13.333333333333343,963.3420749621035,nT
B,pos-off,Bz,13,17,30,100.0,13.333333333333343,-3950.892585863845,nT
B,neg-off,Bx,13,17,30,100.0,13.333333333333343,698.3119851354588,nT
B,neg-off,By,13,17,30,100.0,13.333333333333343,-2477.367096497087,nT
B,neg-off,Bz,13,17,30,100.0,13.333333333333343,4595.447954573667,nT
B,pos-off,Bx,942,18,0,-100.0,20.0,532.429524361531,nT
B,pos-off,By,942,18,0,-100.0,20.0,673.9998386163663,nT
B,pos-off,Bz,942,18,0,-100.0,20.0,945.7846619578412,nT
B,neg-off,Bx,942,18,0,-100.0,20.0,-421.43538932579224,nT
B,neg-off,By,942,18,0,-100.0,20.0,-578.8086852475896,nT
B,neg-off,Bz,942,18,0,-100.0,20.0,-893.4179771121871,nT
B,pos-off,Bx,917,18,1,-93.33333333333333,20.0,741.4968304485235,nT
B,pos-off,By,917,18,1,-93.33333333333333,20.0,1294.096577109515,nT
B,pos-off,Bz,917,18,1,-93.33333333333333,20.0,1639.750702294043,nT
B,neg-off,Bx,917,18,1,-93.33333333333333,20.0,-748.5745714535129,nT
B,neg-off,By,917,18,1,-93.33333333333333,20.0,-1396.8589929127081,nT
B,neg-off,Bz,917,18,1,-93.33333333333333,20.0,-1552.9968450331685,nT
B,pos-off,Bx,880,18,2,-86.66666666666667,20.0,618.0494570300654,nT
B,pos-off,By,880,18,2,-86.66666666666667,20.0,704.3572650943632,nT
B,pos-off,Bz,880,18,2,-86.66666666666667,20.0,755.6542759409648,nT
B,neg-off,Bx,880,18,2,-86.66666666666667,20.0,-440.208207655669,nT
B,neg-off,By,880,18,2,-86.66666666666667,20.0,-752.876366241925,nT
B,neg-off,Bz,880,18,2,-86.66666666666667,20.0,-934.8063612404587,nT
B,pos-off,Bx,855,18,3,-80.0,20.0,507.69654604227486,nT
B,pos-off,By,855,18,3,-80.0,20.0,952.7461202083447,nT
B,pos-off,Bz,855,18,3,-80.0,20.0,1471.013304729945,nT
B,neg-off,Bx,855,18,3,-80.0,20.0,-400.9403587393931,nT
B,neg-off,By,855,18,3,-80.0,20.0,-880.4264728343837,nT
B,neg-off,Bz,855,18,3,-80.0,20.0,-1177.0808807060323,nT
B,pos-off,Bx,818,18,4,-73.33333333333333,20.0,670.3284012513691,nT
B,pos-off,By,818,18,4,-73.33333333333333,20.0,904.1109080597835,nT
B,pos-off,Bz,818,18,4,-73.33333333333333,20.0,1123.5454133678568,nT
B,neg-off,Bx,818,18,4,-73.33333333333333,20.0,-584.1046390210433,nT
B,neg-off,By,818,18,4,-73.33333333333333,20.0,-1324.8111687092633,nT
B,neg-off,Bz,818,18,4,-73.33333333333333,20.0,-1520.7002858600981,nT
B,pos-off,Bx,793,18,5,-66.66666666666666,20.0,666.5112547987942,nT
B,pos-off,By,793,18,5,-66.66666666666666,20.0,933.4554851862968,nT
B,pos-off,Bz,793,18,5,-66.66666666666666,20.0,1372.8729203229166,nT
B,neg-off,Bx,793,18,5,-66.66666666666666,20.0,-511.76193901484066,nT
B,neg-off,By,793,18,5,-66.66666666666666,20.0,-1161.4194589741323,nT
B,neg-off,Bz,793,18,5,-66.66666666666666,20.0,-1318.2848404239687,nT
B,pos-off,Bx,756,18,6,-60.0,20.0,1808.7223460418325,nT
B,pos-off,By,756,18,6,-60.0,20.0,1757.017970898762,nT
B,pos-off,Bz,756,18,6,-60.0,20.0,2262.758279248651,nT
B,neg-off,Bx,756,18,6,-60.0,20.0,-1804.0449706985146,nT
B,neg-off,By,756,18,6,-60.0,20.0,-3049.1668385293697,nT
B,neg-off,Bz,756,18,6,-60.0,20.0,-3399.615833881182,nT
B,pos-off,Bx,731,18,7,-53.33333333333333,20.0,1256.280238185219,nT
B,pos-off,By,731,18,7,-53.33333333333333,20.0,1068.230354450444,nT
B,pos-off,Bz,731,18,7,-53.33333333333333,20.0,1598.9043442165892,nT
B,neg-off,Bx,731,18,7,-53.33333333333333,20.0,-973.2185918919323,nT
B,neg-off,By,731,18,7,-53.33333333333333,20.0,-1545.7056214666522,nT
B,neg-off,Bz,731,18,7,-53.33333333333333,20.0,-1606.3998975680495,nT
B,pos-off,Bx,694,18,8,-46.666666666666664,20.0,2831.9602798315404,nT
B,pos-off,By,694,18,8,-46.666666666666664,20.0,2431.0547415435863,nT
B,pos-off,Bz,694,18,8,-46.666666666666664,20.0,3693.7509837665634,nT
B,neg-off,Bx,694,18,8,-46.666666666666664,20.0,-2831.9109014507526,nT
B,neg-off,By,694,18,8,-46.666666666666664,20.0,-4736.388385889744,nT
B,neg-off,Bz,694,18,8,-46.666666666666664,20.0,-5441.971216137366,nT
B,pos-off,Bx,669,18,9,-40.0,20.0,1960.3812139466734,nT
B,pos-off,By,669,18,9,-40.0,20.0,1707.2216198322337,nT
B,pos-off,Bz,669,18,9,-40.0,20.0,2623.19599661017,nT
B,neg-off,Bx,669,18,9,-40.0,20.0,-1872.8180002214349,nT
B,neg-off,By,669,18,9,-40.0,20.0,-2847.09484773945,nT
B,neg-off,Bz,669,18,9,-40.0,20.0,-3399.524471550866,nT
B,pos-off,Bx,632,18,10,-33.33333333333333,20.0,3298.7215265842,nT
B,pos-off,By,632,18,10,-33.33333333333333,20.0,3091.686316421765,nT
B,pos-off,Bz,632,18,10,-33.33333333333333,20.0,4776.865332819447,nT
B,neg-off,Bx,632,18,10,-33.33333333333333,20.0,-4081.2636669964286,nT
B,neg-off,By,632,18,10,-33.33333333333333,20.0,-6558.038768823961,nT
B,neg-off,Bz,632,18,10,-33.33333333333333,20.0,-7169.366332881468,nT
B,pos-off,Bx,607,18,11,-26.666666666666657,20.0,3133.6149810240045,nT
B,pos-off,By,607,18,11,-26.666666666666657,20.0,2475.6709944438694,nT
B,pos-off,Bz,607,18,11,-26.666666666666657,20.0,4104.244674288444,nT
B,neg-off,Bx,607,18,11,-26.666666666666657,20.0,-3371.802938799955,nT
B,neg-off,By,607,18,11,-26.666666666666657,20.0,-5077.564737316687,nT
B,neg-off,Bz,607,18,11,-26.666666666666657,20.0,-5646.2586684724765,nT
B,pos-off,Bx,570,18,12,-20.0,20.0,3922.7663189940495,nT
B,pos-off,By,570,18,12,-20.0,20.0,4306.006178925361,nT
B,pos-off,Bz,570,18,12,-20.0,20.0,5609.157318933301,nT
B,neg-off,Bx,570,18,12,-20.0,20.0,-5023.031303362016,nT
B,neg-off,By,570,18,12,-20.0,20.0,-10760.59632883341,nT
B,neg-off,Bz,570,18,12,-20.0,20.0,-10141.850413698567,nT
B,pos-off,Bx,545,18,13,-13.333333333333329,20.0,4253.859762319268,nT
B,pos-off,By,545,18,13,-13.333333333333329,20.0,5122.053880650995,nT
B,pos-off,Bz,545,18,13,-13.333333333333329,20.0,6111.95785343878,nT
B,neg-off,Bx,545,18,13,-13.333333333333329,20.0,-5130.90158198432,nT
B,neg-off,By,545,18,13,-13.333333333333329,20.0,-10925.893062514317,nT
B,neg-off,Bz,545,18,13,-13.333333333333329,20.0,-9658.28402720529,nT
B,pos-off,Bx,508,18,14,-6.666666666666657,20.0,4304.12903092603,nT
B,pos-off,By,508,18,14,-6.666666666666657,20.0,7358.514230652705,nT
B,pos-off,Bz,508,18,14,-6.666666666666657,20.0,6847.51402026292,nT
B,neg-off,Bx,508,18,14,-6.666666666666657,20.0,-6167.150133756206,nT
B,neg-off,By,508,18,14,-6.666666666666657,20.0,-18571.089917945723,nT
B,neg-off,Bz,508,18,14,-6.666666666666657,20.0,-13764.026345520286,nT
B,pos-off,Bx,483,18,15,0.0,20.0,4574.7981219062585,nT
B,pos-off,By,483,18,15,0.0,20.0,10599.826945267603,nT
B,pos-off,Bz,483,18,15,0.0,20.0,8521.061175231314,nT
B,neg-off,Bx,483,18,15,0.0,20.0,-5941.968495870251,nT
B,neg-off,By,483,18,15,0.0,20.0,-17822.66512933617,nT
B,neg-off,Bz,483,18,15,0.0,20.0,-12085.001966712975,nT
B,pos-off,Bx,446,18,16,6.666666666666671,20.0,3673.7759256687755,nT
B,pos-off,By,446,18,16,6.666666666666671,20.0,11985.206271562754,nT
B,pos-off,Bz,446,18,16,6.666666666666671,20.0,7301.407610968901,nT
B,neg-off,Bx,446,18,16,6.666666666666671,20.0,-4831.765008304452,nT
B,neg-off,By,446,18,16,6.666666666666671,20.0,-23715.041449177363,nT
B,neg-off,Bz,446,18,16,6.666666666666671,20.0,-13228.514961475534,nT
B,pos-off,Bx,421,18,17,13.333333333333343,20.0,3006.2134004009877,nT
B,pos-off,By,421,18,17,13.333333333333343,20.0,16633.974364776965,nT
B,pos-off,Bz,421,18,17,13.333333333333343,20.0,9629.38756979932,nT
B,neg-off,Bx,421,18,17,13.333333333333343,20.0,-4172.705880302438,nT
B,neg-off,By,421,18,17,13.333333333333343,20.0,-23440.203860607653,nT
B,neg-off,Bz,421,18,17,13.333333333333343,20.0,-11326.121635829575,nT
B,pos-off,Bx,384,18,18,20.0,20.0,1676.6415698085107,nT
B,pos-off,By,384,18,18,20.0,20.0,13217.593269585299,nT
B,pos-off,Bz,384,18,18,20.0,20.0,5121.462536220093,nT
B,neg-off,Bx,384,18,18,20.0,20.0,-1383.7388353914732,nT
B,neg-off,By,384,18,18,20.0,20.0,-21069.776101197374,nT
B,neg-off,Bz,384,18,18,20.0,20.0,-7775.9212554709875,nT
B,pos-off,Bx,359,18,19,26.66666666666667,20.0,310.88349934591486,nT
B,pos-off,By,359,18,19,26.66666666666667,20.0,15847.272672419715,nT
B,pos-off,Bz,359,18,19,26.66666666666667,20.0,5955.13391935112,nT
B,neg-off,Bx,359,18,19,26.66666666666667,20.0,-1149.1068159688803,nT
B,neg-off,By,359,18,19,26.66666666666667,20.0,-20843.53605212715,nT
B,neg-off,Bz,359,18,19,26.66666666666667,20.0,-5500.797431756966,nT
B,pos-off,Bx,322,18,20,33.33333333333334,20.0,-120.57184026890833,nT
B,pos-off,By,322,18,20,33.33333333333334,20.0,9148.988040962462,nT
B,pos-off,Bz,322,18,20,33.33333333333334,20.0,593.2334972374049,nT
B,neg-off,Bx,322,18,20,33.33333333333334,20.0,-620.2623088240466,nT
B,neg-off,By,322,18,20,33.33333333333334,20.0,-12272.712274679147,nT
B,neg-off,Bz,322,18,20,33.33333333333334,20.0,562.4266445818569,nT
B,pos-off,Bx,297,18,21,40.0,20.0,-1618.1169991001755,nT
B,pos-off,By,297,18,21,40.0,20.0,8676.849440550051,nT
B,pos-off,Bz,297,18,21,40.0,20.0,-335.3574137437413,nT
B,neg-off,Bx,297,18,21,40.0,20.0,879.9936137251743,nT
B,neg-off,By,297,18,21,40.0,20.0,-11491.500281676428,nT
B,neg-off,Bz,297,18,21,40.0,20.0,1572.6612101143971,nT
B,pos-off,Bx,260,18,22,46.666666666666686,20.0,-666.7328280189718,nT
B,pos-off,By,260,18,22,46.666666666666686,20.0,4860.720722503018,nT
B,pos-off,Bz,260,18,22,46.666666666666686,20.0,-2881.522683539697,nT
B,neg-off,Bx,260,18,22,46.666666666666686,20.0,-61.08496071837721,nT
B,neg-off,By,260,18,22,46.666666666666686,20.0,-6772.506109258355,nT
B,neg-off,Bz,260,18,22,46.666666666666686,20.0,4746.934521611878,nT
B,pos-off,Bx,235,18,23,53.33333333333334,20.0,-2029.7328243903892,nT
B,pos-off,By,235,18,23,53.33333333333334,20.0,3675.9233457951163,nT
B,pos-off,Bz,235,18,23,53.33333333333334,20.0,-4087.2683617146013,nT
B,neg-off,Bx,235,18,23,53.33333333333334,20.0,1311.8963603242632,nT
B,neg-off,By,235,18,23,53.33333333333334,20.0,-6320.69536322078,nT
B,neg-off,Bz,235,18,23,53.33333333333334,20.0,5487.924530740618,nT
B,pos-off,Bx,198,18,24,60.0,20.0,-650.1810053556728,nT
B,pos-off,By,198,18,24,60.0,20.0,2413.9394571369908,nT
B,pos-off,Bz,198,18,24,60.0,20.0,-4114.396981790887,nT
B,neg-off,Bx,198,18,24,60.0,20.0,122.7202433141171,nT
B,neg-off,By,198,18,24,60.0,20.0,-4752.178477021911,nT
B,neg-off,Bz,198,18,24,60.0,20.0,5116.661933963371,nT
B,pos-off,Bx,173,18,25,66.66666666666669,20.0,-1605.4963475985273,nT
B,pos-off,By,173,18,25,66.66666666666669,20.0,1921.1934301114652,nT
B,pos-off,Bz,173,18,25,66.66666666666669,20.0,-4547.233753232254,nT
B,neg-off,Bx,173,18,25,66.66666666666669,20.0,1349.3173767994167,nT
B,neg-off,By,173,18,25,66.66666666666669,20.0,-4228.543035905067,nT
B,neg-off,Bz,173,18,25,66.66666666666669,20.0,5620.460912500009,nT
B,pos-off,Bx,136,18,26,73.33333333333334,20.0,-342.943036372157,nT
B,pos-off,By,136,18,26,73.33333333333334,20.0,1669.0737333949758,nT
B,pos-off,Bz,136,18,26,73.33333333333334,20.0,-3675.3836270059924,nT
B,neg-off,Bx,136,18,26,73.33333333333334,20.0,612.1035665916592,nT
B,neg-off,By,136,18,26,73.33333333333334,20.0,-3173.720743223213,nT
B,neg-off,Bz,136,18,26,73.33333333333334,20.0,4371.101630406966,nT
B,pos-off,Bx,111,18,27,80.0,20.0,-739.5542115765724,nT
B,pos-off,By,111,18,27,80.0,20.0,1335.10646975649,nT
B,pos-off,Bz,111,18,27,80.0,20.0,-4069.909513904128,nT
B,neg-off,Bx,111,18,27,80.0,20.0,1006.1148703449768,nT
B,neg-off,By,111,18,27,80.0,20.0,-3008.8617336954208,nT
B,neg-off,Bz,111,18,27,80.0,20.0,4929.763803437315,nT
B,pos-off,Bx,74,18,28,86.66666666666669,20.0,87.51479401113865,nT
B,pos-off,By,74,18,28,86.66666666666669,20.0,954.0129993774406,nT
B,pos-off,Bz,74,18,28,86.66666666666669,20.0,-3370.386013654078,nT
B,neg-off,Bx,74,18,28,86.66666666666669,20.0,972.3471322901419,nT
B,neg-off,By,74,18,28,86.66666666666669,20.0,-2152.4254433740707,nT
B,neg-off,Bz,74,18,28,86.66666666666669,20.0,3677.5012261440884,nT
B,pos-off,Bx,49,18,29,93.33333333333334,20.0,-193.2871484263793,nT
B,pos-off,By,49,18,29,93.33333333333334,20.0,983.1095852998382,nT
B,pos-off,Bz,49,18,29,93.33333333333334,20.0,-3538.9068464456636,nT
B,neg-off,Bx,49,18,29,93.33333333333334,20.0,933.2814317131819,nT
B,neg-off,By,49,18,29,93.33333333333334,20.0,-2187.0245486300137,nT
B,neg-off,Bz,49,18,29,93.33333333333334,20.0,4179.70472822609,nT
B,pos-off,Bx,12,18,30,100.0,20.0,421.45446773661206,nT
B,pos-off,By,12,18,30,100.0,20.0,709.5002039236356,nT
B,pos-off,Bz,12,18,30,100.0,20.0,-3983.923363487101,nT
B,neg-off,Bx,12,18,30,100.0,20.0,282.14089380006,nT
B,neg-off,By,12,18,30,100.0,20.0,-2484.867381068176,nT
B,neg-off,Bz,12,18,30,100.0,20.0,4841.74511305943,nT
B,pos-off,Bx,941,19,0,-100.0,26.66666666666667,419.8755100870718,nT
B,pos-off,By,941,19,0,-100.0,26.66666666666667,827.0425628499067,nT
B,pos-off,Bz,941,19,0,-100.0,26.66666666666667,1191.227423330453,nT
B,neg-off,Bx,941,19,0,-100.0,26.66666666666667,-500.2267701218441,nT
B,neg-off,By,941,19,0,-100.0,26.66666666666667,-809.9333745154836,nT
B,neg-off,Bz,941,19,0,-100.0,26.66666666666667,-1036.950790247012,nT
B,pos-off,Bx,918,19,1,-93.33333333333333,26.66666666666667,758.478166927337,nT
B,pos-off,By,918,19,1,-93.33333333333333,26.66666666666667,1406.8268520115307,nT
B,pos-off,Bz,918,19,1,-93.33333333333333,26.66666666666667,1766.611926668602,nT
B,neg-off,Bx,918,19,1,-93.33333333333333,26.66666666666667,-597.8347136091763,nT
B,neg-off,By,918,19,1,-93.33333333333333,26.66666666666667,-1462.2579190780818,nT
B,neg-off,Bz,918,19,1,-93.33333333333333,26.66666666666667,-1617.9907947636966,nT
B,pos-off,Bx,879,19,2,-86.66666666666667,26.66666666666667,526.0921989231996,nT
B,pos-off,By,879,19,2,-86.66666666666667,26.66666666666667,814.89216193563,nT
B,pos-off,Bz,879,19,2,-86.66666666666667,26.66666666666667,894.0921493252702,nT
B,neg-off,Bx,879,19,2,-86.66666666666667,26.66666666666667,-270.8872092800547,nT
B,neg-off,By,879,19,2,-86.66666666666667,26.66666666666667,-916.797494804093,nT
B,neg-off,Bz,879,19,2,-86.66666666666667,26.66666666666667,-1075.199197723842,nT
B,pos-off,Bx,856,19,3,-80.0,26.66666666666667,701.2665946517751,nT
B,pos-off,By,856,19,3,-80.0,26.66666666666667,815.7301131557788,nT
B,pos-off,Bz,856,19,3,-80.0,26.66666666666667,1374.7851347366257,nT
B,neg-off,Bx,856,19,3,-80.0,26.66666666666667,-503.00415623877444,nT
B,neg-off,By,856,19,3,-80.0,26.66666666666667,-616.2823770243408,nT
B,neg-off,Bz,856,19,3,-80.0,26.66666666666667,-799.5742309085747,nT
B,pos-off,Bx,817,19,4,-73.33333333333333,26.66666666666667,320.6510431092862,nT
B,pos-off,By,817,19,4,-73.33333333333333,26.66666666666667,688.6263673660604,nT
B,pos-off,Bz,817,19,4,-73.33333333333333,26.66666666666667,862.024872981462,nT
B,neg-off,Bx,817,19,4,-73.33333333333333,26.66666666666667,-529.7027059538248,nT
B,neg-off,By,817,19,4,-73.33333333333333,26.66666666666667,-996.8601559395242,nT
B,neg-off,Bz,817,19,4,-73.33333333333333,26.66666666666667,-931.1737901775726,nT
B,pos-off,Bx,794,19,5,-66.66666666666666,26.66666666666667,833.330877496592,nT
B,pos-off,By,794,19,5,-66.66666666666666,26.66666666666667,996.4415939300487,nT
B,pos-off,Bz,794,19,5,-66.66666666666666,26.66666666666667,1377.1957852527025,nT
B,neg-off,Bx,794,19,5,-66.66666666666666,26.66666666666667,-456.8534502235939,nT
B,neg-off,By,794,19,5,-66.66666666666666,26.66666666666667,-1104.1102008954285,nT
B,neg-off,Bz,794,19,5,-66.66666666666666,26.66666666666667,-1215.3796806008258,nT
B,pos-off,Bx,755,19,6,-60.0,26.66666666666667,1348.035696658104,nT
B,pos-off,By,755,19,6,-60.0,26.66666666666667,1348.482581935058,nT
B,pos-off,Bz,755,19,6,-60.0,26.66666666666667,1850.3882929445765,nT
B,neg-off,Bx,755,19,6,-60.0,26.66666666666667,-1270.6627977316316,nT
B,neg-off,By,755,19,6,-60.0,26.66666666666667,-2283.692701486079,nT
B,neg-off,Bz,755,19,6,-60.0,26.66666666666667,-2336.531288397359,nT
B,pos-off,Bx,732,19,7,-53.33333333333333,26.66666666666667,782.2754843799164,nT
B,pos-off,By,732,19,7,-53.33333333333333,26.66666666666667,1012.3645996910401,nT
B,pos-off,Bz,732,19,7,-53.33333333333333,26.66666666666667,1572.7502758527726,nT
B,neg-off,Bx,732,19,7,-53.33333333333333,26.66666666666667,-641.5303501145074,nT
B,neg-off,By,732,19,7,-53.33333333333333,26.66666666666667,-1294.8683360715268,nT
B,neg-off,Bz,732,19,7,-53.33333333333333,26.66666666666667,-1618.1721240494394,nT
B,pos-off,Bx,693,19,8,-46.666666666666664,26.66666666666667,2377.2863796748893,nT
B,pos-off,By,693,19,8,-46.666666666666664,26.66666666666667,1961.262807707541,nT
B,pos-off,Bz,693,19,8,-46.666666666666664,26.66666666666667,3147.7553493156424,nT
B,neg-off,Bx,693,19,8,-46.666666666666664,26.66666666666667,-2489.1965314731756,nT
B,neg-off,By,693,19,8,-46.666666666666664,26.66666666666667,-3795.308754356328,nT
B,neg-off,Bz,693,19,8,-46.666666666666664,26.66666666666667,-4226.027746319688,nT
B,pos-off,Bx,670,19,9,-40.0,26.66666666666667,1247.251361451162,nT
B,pos-off,By,670,19,9,-40.0,26.66666666666667,1324.9222207593361,nT
B,pos-off,Bz,670,19,9,-40.0,26.66666666666667,2077.200326564,nT
B,neg-off,Bx,670,19,9,-40.0,26.66666666666667,-1317.1238835585477,nT
B,neg-off,By,670,19,9,-40.0,26.66666666666667,-2155.273821122941,nT
B,neg-off,Bz,670,19,9,-40.0,26.66666666666667,-2692.2998663251133,nT
B,pos-off,Bx,631,19,10,-33.33333333333333,26.66666666666667,3493.959743944292,nT
B,pos-off,By,631,19,10,-33.33333333333333,26.66666666666667,2811.486269482519,nT
B,pos-off,Bz,631,19,10,-33.33333333333333,26.66666666666667,4340.934133123896,nT
B,neg-off,Bx,631,19,10,-33.33333333333333,26.66666666666667,-3947.978466915229,nT
B,neg-off,By,631,19,10,-33.33333333333333,26.66666666666667,-5913.200184630016,nT
B,neg-off,Bz,631,19,10,-33.33333333333333,26.66666666666667,-6415.896811238938,nT
B,pos-off,Bx,608,19,11,-26.666666666666657,26.66666666666667,2358.061525835717,nT
B,pos-off,By,608,19,11,-26.666666666666657,26.66666666666667,2038.97150241022,nT
B,pos-off,Bz,608,19,11,-26.666666666666657,26.66666666666667,3448.5602886042125,nT
B,neg-off,Bx,608,19,11,-26.666666666666657,26.66666666666667,-2709.070475418139,nT
B,neg-off,By,608,19,11,-26.666666666666657,26.66666666666667,-4050.5925953254264,nT
B,neg-off,Bz,608,19,11,-26.666666666666657,26.66666666666667,-4474.362328379799,nT
B,pos-off,Bx,569,19,12,-20.0,26.66666666666667,3876.4405559249267,nT
B,pos-off,By,569,19,12,-20.0,26.66666666666667,4127.440911389082,nT
B,pos-off,Bz,569,19,12,-20.0,26.66666666666667,5820.789621629603,nT
B,neg-off,Bx,569,19,12,-20.0,26.66666666666667,-5192.659295986509,nT
B,neg-off,By,569,19,12,-20.0,26.66666666666667,-10411.078384558685,nT
B,neg-off,Bz,569,19,12,-20.0,26.66666666666667,-9911.272449102711,nT
B,pos-off,Bx,546,19,13,-13.333333333333329,26.66666666666667,3857.737752620357,nT
B,pos-off,By,546,19,13,-13.333333333333329,26.66666666666667,4842.675773853166,nT
B,pos-off,Bz,546,19,13,-13.333333333333329,26.66666666666667,5575.994059898235,nT
B,neg-off,Bx,546,19,13,-13.333333333333329,26.66666666666667,-4478.784762910499,nT
B,neg-off,By,546,19,13,-13.333333333333329,26.66666666666667,-8855.921176516375,nT
B,neg-off,Bz,546,19,13,-13.333333333333329,26.66666666666667,-7934.165584493034,nT
B,pos-off,Bx,507,19,14,-6.666666666666657,26.66666666666667,4186.355455566804,nT
B,pos-off,By,507,19,14,-6.666666666666657,26.66666666666667,6970.767070835191,nT
B,pos-off,Bz,507,19,14,-6.666666666666657,26.66666666666667,6681.981276523668,nT
B,neg-off,Bx,507,19,14,-6.666666666666657,26.66666666666667,-6185.819059966689,nT
B,neg-off,By,507,19,14,-6.666666666666657,26.66666666666667,-17883.603173816726,nT
B,neg-off,Bz,507,19,14,-6.666666666666657,26.66666666666667,-13292.851772813676,nT
B,pos-off,Bx,484,19,15,0.0,26.66666666666667,4386.01235804739,nT
B,pos-off,By,484,19,15,0.0,26.66666666666667,10990.273903107363,nT
B,pos-off,Bz,484,19,15,0.0,26.66666666666667,8591.363271977942,nT
B,neg-off,Bx,484,19,15,0.0,26.66666666666667,-5385.98156644961,nT
B,neg-off,By,484,19,15,0.0,26.66666666666667,-13966.157870241606,nT
B,neg-off,Bz,484,19,15,0.0,26.66666666666667,-9170.572147828734,nT
B,pos-off,Bx,445,19,16,6.666666666666671,26.66666666666667,3850.9952445005624,nT
B,pos-off,By,445,19,16,6.666666666666671,26.66666666666667,11905.358837192578,nT
B,pos-off,Bz,445,19,16,6.666666666666671,26.66666666666667,7621.150377957773,nT
B,neg-off,Bx,445,19,16,6.666666666666671,26.66666666666667,-5143.629425719404,nT
B,neg-off,By,445,19,16,6.666666666666671,26.66666666666667,-23587.514017272297,nT
B,neg-off,Bz,445,19,16,6.666666666666671,26.66666666666667,-13579.047095534432,nT
