pixel,row,col,x_um,y_um,OFF_start_s,OFF_end_s,OFF_first_frame,OFF_last_frame,POS_time_requested_s,NEG_time_requested_s,POS_time_actual_s,NEG_time_actual_s,POS_frame,NEG_frame,dV_pos_d1_V,dV_neg_d1_V,deltaNu_pos_d1_MHz,deltaNu_neg_d1_MHz,dV_pos_d2_V,dV_neg_d2_V,deltaNu_pos_d2_MHz,deltaNu_neg_d2_MHz,dV_pos_d3_V,dV_neg_d3_V,deltaNu_pos_d3_MHz,deltaNu_neg_d3_MHz,dV_pos_d4_V,dV_neg_d4_V,deltaNu_pos_d4_MHz,deltaNu_neg_d4_MHz,Bx_pos_nT,Bx_neg_nT,Bx_odd_nT,Bx_even_nT,By_pos_nT,By_neg_nT,By_odd_nT,By_even_nT,Bz_pos_nT,Bz_neg_nT,Bz_odd_nT,Bz_even_nT
35,26,29,93.33333333333334,73.33333333333334,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-3.6837762836601815e-05,2.2412688336700005e-06,0.006141674364213108,-0.0003736693620651653,0.0001297858216876407,-0.00027786253290203313,-0.01892611326105742,0.04051950899047215,-2.9677178709883467e-05,6.709159750472687e-05,0.011173035603106288,-0.025259032029885765,6.61588134417914e-05,-2.289391014807082e-05,-0.03427917794909873,0.011862129610393858,291.92893770204165,-897.8710980576091,594.9000178798253,-302.97108017778373,555.0542092331569,194.38228741917166,180.33596090699263,374.7182483261643,-1055.3892278200012,1170.698004254728,-1113.0436160373647,57.65438821736336
26,26,30,100.0,73.33333333333334,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-0.00013353209393470185,6.284176225739928e-05,0.022262769912389936,-0.010477119416023885,0.000142490406813627,-0.00029212036706151843,-0.02077876876612373,0.042598668182523475,-5.9991947882077525e-05,8.645798874644208e-05,0.022586114945047656,-0.03255020283027279,4.575341521878367e-05,-3.643171331975619e-05,-0.023706432755835408,0.018876535398828602,-44.43563172915234,-712.0877423181072,333.82605529447744,-378.26168702362975,31.041444065348042,217.93533522878752,-93.44694558171975,124.48838964706778,-1338.716416068215,1565.939234675457,-1452.327825371836,113.61140930362103
957,27,0,-100.0,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0007456284673765421,-0.001257952567932165,-0.12431284884553148,0.20972867087869343,-5.0242726023976396e-05,5.6128099687159456e-05,0.007326682613780509,-0.00818492157304931,0.00017439140031675398,-0.00019367098060572009,-0.06565588136468464,0.07291436907631557,-3.64384235298794e-05,3.776689262945458e-05,0.018880012191638554,-0.01956833814996734,2709.1028642158944,-4653.154798321737,3681.1288312688157,-972.0259670529213,1302.2948916557202,-1618.4936723082303,1460.3942819819754,-158.09939032625505,3246.482396144744,-4705.05497820635,3975.768687175547,-729.2862910308029
902,27,1,-93.33333333333333,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0010212632930524821,-0.0017870168833073784,-0.17026730461004533,0.29793545903715835,-5.3619444374713644e-05,4.429826655824321e-05,0.007819095060115008,-0.006459827423735164,0.00019387002689098067,-0.0002184654710656838,-0.07298930717112652,0.08224914201340053,-2.2223971919678945e-05,2.7177510034374944e-05,0.011515011357341233,-0.014081611416768017,3758.2187575884304,-6722.31084914084,5240.264803364636,-1482.046045776205,1723.8859428258402,-2133.4577051359474,1928.6718239808938,-204.78588115505363,3965.099034466401,-6104.128182111159,5034.61360828878,-1069.514573822379
895,27,2,-86.66666666666667,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0006834082764931175,-0.0011697661302403426,-0.11393935920176065,0.19502603038324515,-4.723355913268165e-05,4.699589633197968e-05,0.006887868630361457,-0.006853211276996224,0.00015709264763827846,-0.0001816651172697211,-0.059143147069575616,0.06839433232314296,-3.840613164653396e-05,3.390980284885381e-05,0.019899550075915054,-0.017569846035667355,2477.891495966361,-4344.473275112004,3411.182385539182,-933.2908895728212,1111.3809153409456,-1534.8065916804987,1323.0937535107223,-211.71283816977655,3002.248821449766,-4362.208405212005,3682.2286133308858,-679.9797918811196
840,27,3,-80.0,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0008506859514558387,-0.0015453012565213888,-0.1418282679984407,0.2576360881159094,-4.4447630552749435e-05,5.220122585262233e-05,0.006481608538500937,-0.007612282297141332,0.00016036233540399526,-0.00020134723265568654,-0.0603741379994927,0.07580436877241639,-2.4364010432673452e-05,3.343560449984454e-05,0.012623839602415591,-0.017324147409237795,3130.058784438506,-5767.634160972695,4448.846472705601,-1318.7876882670946,1358.4729044191515,-1830.7872614856235,1594.6300829523875,-236.157178533236,3341.1859066944694,-5451.304796465983,4396.245351580226,-1055.0594448857566
833,27,4,-73.33333333333333,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0007695159582049988,-0.0013701700888448715,-0.1282954248422676,0.22843782741629753,-4.546712797754922e-05,6.038609973282351e-05,0.006630277503109069,-0.008805847573146437,0.00017854989814231582,-0.00021558354904772735,-0.06722149663811253,0.08116413937124305,-6.015201634542767e-05,4.2189820878675884e-05,0.031166847847357317,-0.021860010817956587,2812.888339854388,-5071.242509840614,3942.065424847501,-1129.1770849931129,1072.9468337324358,-1790.8902220022812,1431.9185278673585,-358.9716941349227,3500.7003000479667,-5155.31243941032,4328.006369729143,-827.3060696811765
778,27,5,-66.66666666666666,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0009213974555046556,-0.0018770182502433688,-0.15361744840002753,0.312940688602991,-6.653354862109709e-05,4.585916011606144e-05,0.009702303845589228,-0.006687445879122542,0.00023513006774163186,-0.0002971454399128782,-0.08852312559492492,0.11187103100004568,-5.512433040887255e-05,5.3857107227147086e-05,0.028561829227381784,-0.027905236905244546,3334.442283228179,-7069.23302816736,5201.837655697769,-1867.3953724695907,1659.3207063862915,-2530.40964010675,2094.8651732465205,-435.54446686022925,4201.684986707407,-6956.847874155429,5579.2664304314185,-1377.581443724011
771,27,6,-60.0,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0009586677396450702,-0.0019272137042163128,-0.15983123368518298,0.3213093871646572,-6.357129544749774e-05,4.8507896786340854e-05,0.009270331089686825,-0.007073699859476994,0.00021118228297447463,-0.00028637599382060216,-0.07950712530612844,0.10781648775012881,-8.294054569361275e-05,6.260528441686784e-05,0.0429743760070332,-0.03243797120043453,3478.488020823848,-7249.514164467934,5364.001092645891,-1885.5130718220432,1143.9816708359294,-2351.5502861745167,1747.765978505223,-603.7843076692936,4379.554494653362,-7104.319574914995,5741.937034784179,-1362.3825401308168
716,27,7,-53.33333333333333,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0010308065132181008,-0.0024605559645927253,-0.1718583716599962,0.41022940389951307,-4.665789914959054e-05,4.283627403380171e-05,0.006803922588350319,-0.006246631284552927,0.0002776698844255562,-0.0003742423923991678,-0.10453876141413478,0.1408969368464606,-7.586598641142904e-05,7.083171226857177e-05,0.03930880124942677,-0.03670036905105634,3821.5134679407056,-9321.344641000855,6571.42905447078,-2749.9155865300745,1829.4499288092877,-3190.1804256934493,2509.8151772513684,-680.3652484420808,4821.528064274347,-9001.843972528586,6911.686018401467,-2090.1579541271194
709,27,8,-46.666666666666664,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.001104732023002532,-0.0026913699836483428,-0.18418339829959732,0.448711234352213,-6.965253729480591e-06,-9.804648476523493e-06,0.001015713267150396,0.0014297701023008485,0.0002602124432947006,-0.000312305672873472,-0.09796628317417247,0.11757864304349401,-9.563717827495035e-05,7.257131899247727e-05,0.04955294211135013,-0.03760171968520385,4228.855133585444,-10367.822698595468,7298.338916090455,-3069.483782505012,1491.006008637356,-2734.8554364544134,2112.9307225458847,-621.9247139085287,4982.694338883859,-9171.710856292595,7077.202597588227,-2094.508258704368
654,27,9,-40.0,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0010876301558181982,-0.0030688106012882145,-0.18133213668167306,0.511638979873944,8.104720132653513e-06,-2.9818945957551953e-05,-0.0011818767965960327,0.004348369807884195,0.0003195741150588538,-0.0004231731760980857,-0.1203151081269942,0.1593186808302926,-9.466131546685965e-05,7.609477407566852e-05,0.04904731371337591,-0.03942734408063888,4222.19046675021,-11894.458855024262,8058.324660887236,-3836.134194137026,2014.3115032180553,-3781.0622775126044,2897.68689036533,-883.3753871472745,5205.928145987767,-10714.348507548228,7960.138326767998,-2754.2101807802305
647,27,10,-33.33333333333333,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0012704396529180063,-0.0036557971823619104,-0.21181054566792715,0.6095026979587846,0.00012682149812203838,-0.00023346811824923017,-0.01849383858871273,0.03404566069986717,0.0003564223051359613,-0.00034611133012050355,-0.1341879274965941,0.13030599208498836,-0.00012586428055401204,0.00010947376880283891,0.06521465313676339,-0.05672216000144449,5312.286647625441,-14792.53578862685,10052.411218126146,-4740.124570500704,2080.3555313455495,-3009.8334604013075,2545.0944958734285,-464.73896452787903,5839.680323120421,-11627.111838576397,8733.396080848408,-2893.7157577279877
592,27,11,-26.666666666666657,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0013357014017853193,-0.004504845862627363,-0.22269113067413282,0.7510579964356542,0.00020792516882167506,-0.0003257804817253064,-0.030320841242693707,0.04750717925270994,0.000397972739524748,-0.0005094905395407022,-0.14983107495642448,0.1918159402341804,-0.00012692273994852426,0.00011675793064849945,0.06576307769350523,-0.060496337123546635,5834.707271599442,-18368.96988513602,12101.83857836773,-6267.131306768289,2481.8924464066704,-4650.1945318388,3566.043489122735,-1084.1510427160647,6047.980040512561,-14534.425796216025,10291.202918364292,-4243.222877851732
585,27,12,-20.0,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.001756999295482383,-0.004786281719400532,-0.2929308595331648,0.7979796131033392,0.0004893172650577037,-0.0009520511973305362,-0.07135505141202071,0.13883356869573174,0.0003970183113561411,-0.0003461754595726365,-0.14947174632843394,0.13033013591142462,-0.00012656328619261916,0.0001008246892162522,0.06557683222412443,-0.05224077161461408,8371.434040352762,-21481.238218151586,14926.336129252173,-6554.902088899412,2736.1403600136878,-3788.229971677401,3262.1851658455444,-526.0448058318566,6489.723175386231,-12851.398010373843,9670.560592880036,-3180.8374174938062
530,27,13,-13.333333333333329,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0020404455340597046,-0.005789874802870433,-0.3401876515599945,0.9653009007773131,0.0005406483119769104,-0.001020235007638991,-0.07884043922379332,0.14877652317017384,0.0003819396614675361,-0.00043069923793233734,-0.14379484915100613,0.16215213604675052,-9.659596054818067e-05,7.1235849923706e-05,0.05004972049126199,-0.03690976679983046,9627.514943136088,-25563.893185908768,17595.704064522426,-7968.18912138634,3068.7649201511567,-5217.629435941753,4143.1971780464555,-1074.4322578952983,6801.911472279077,-15523.133092537717,11162.522282408398,-4360.610810129319
523,27,14,-6.666666666666657,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0024372934450811183,-0.005047638396679213,-0.40635102452112454,0.8415535839733485,0.0006981671710548073,-0.0015636177841660446,-0.10181074313600191,0.22801571770569073,0.00022049132174794202,-0.00021401578262599704,-0.08301184597595443,0.08057389761616969,-2.6659451311925782e-05,-1.0380634058344304e-05,0.013813187208245259,0.00537856686960594,11650.677890231353,-24489.042471742825,18069.86018098709,-6419.182290755736,2687.070679452728,-4286.660476697821,3486.8655780752742,-799.7948986225463,6095.271254220498,-10584.226899481719,8339.749076851109,-2244.4778226306103
468,27,15,0.0,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00286563758791316,-0.006235655354018787,-0.47776551982479937,1.0396224331460577,0.0006545146620374727,-0.0014597341590458306,-0.09544508378239565,0.21286681138119018,0.0001697078169606248,-0.0001583070046317881,-0.06389257885875203,0.05960033520245045,4.941898950228366e-05,-5.1776926838545094e-05,-0.02560569404262208,0.026827423232394274,13151.431476234438,-28692.608793059368,20922.020134646904,-7770.588658412465,3254.053974475075,-4632.542722623721,3943.298348549398,-689.2443740743229,6464.504735027111,-13309.895590158618,9887.200162592864,-3422.6954275657536
461,27,16,6.666666666666671,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.002435427715391835,-0.003874225783554547,-0.4060399658866996,0.6459196037927845,0.000601425420028023,-0.0016954023986959297,-0.08770330587361337,0.247233306408563,-6.17365362349773e-05,3.464214161242916e-05,0.023242927641775536,-0.013042273505419772,0.00010531112045400072,-0.00013156737964040074,-0.05456534738546716,0.06816962675665253,11304.424226679095,-20413.482694512528,15858.95346059581,-4554.529233916716,1745.4998432139525,-3222.2011665841183,2483.8505048990355,-738.3506616850829,3830.7003551604207,-5000.3706235547315,4415.535489357576,-584.8351341971554
406,27,17,13.333333333333343,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.002574789806170827,-0.004235807742990685,-0.4292747259365157,0.7062033582835533,0.0004954731092717917,-0.001472650401938896,-0.07225273193904817,0.21475033203639565,-0.0001768751594339524,0.00013621535196940278,0.06659098133888655,-0.051283142246164266,0.00014546303526784924,-0.0001659776421606085,-0.07536944832527534,0.08599877832151871,11478.690384134105,-21055.55520674043,16267.122795437268,-4788.4324113031635,1220.2354632022334,-2770.234133037812,1995.2347981200228,-774.9993349177894,3529.4221171903364,-5661.364127490883,4595.39312234061,-1065.9710051502734
399,27,18,20.0,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.001357284172898211,-0.0018403541494238062,-0.22628945863559688,0.30682796755939123,0.00037684695074777127,-0.001140732641272848,-0.054953984797367426,0.16634817955134965,-0.00022643202288013948,0.0002023942740213867,0.0852484354410895,-0.0761985649516171,0.00018093524954192986,-0.00020050176474622103,-0.09374883395950544,0.10388692473892619,6427.8976113047975,-10793.30367656245,8610.600643933623,-2182.703032628826,754.8139006987942,-1673.1764079481252,1213.9951543234597,-459.1812536246655,101.87740040358862,422.4333477995566,-160.27797369798398,262.1553741015726
344,27,19,26.66666666666667,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0012869909059776382,-0.0015989048882919703,-0.21457000766519435,0.26657300571686077,0.00047142744003897136,-0.0012248210664393927,-0.06874625447162834,0.17861043622894118,-0.0003203972835665239,0.00027855913991021856,0.12062501935991372,-0.10487355345375278,0.00020738191094056866,-0.0002364998612377353,-0.1074517673266694,0.12253878820602333,6459.630356835041,-10139.88092450827,8299.755640671656,-1840.1252838366145,269.6935701819686,-1391.4803126678441,830.5869414249064,-560.8933712429377,-991.6443026048216,1917.6237481409123,-1454.634025372867,462.98972276804534
337,27,20,33.33333333333334,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0004254365293507513,-0.0005739890410286098,-0.07092973146884886,0.09569673908432909,0.00035041441530571707,-0.0007963076880194787,-0.0510994408028991,0.11612215647391182,-0.00013903137455765862,0.0001301852611091912,0.05234333469051059,-0.04901289882007094,0.00013861845318715327,-0.00016188442923606647,-0.07182303273942416,0.08387794260932176,2781.2391648500616,-4819.974742576102,3800.6069537130816,-1019.36778886302,699.605675279521,-1284.6177880544649,992.1117316669929,-292.5060563874719,-1484.2180705582473,2255.3578975254823,-1869.7879840418648,385.5699134836175
282,27,21,40.0,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0003677204900572033,-0.0005050139363746591,-0.06130718407080499,0.08419705508068553,0.0005104577875337117,-0.0011709519236884872,-0.07443788370892453,0.17075492871877995,-0.0002630135558732491,0.0002450545195101399,0.09902086221197058,-0.09225954050265074,0.0001832359213349818,-0.00019607578640148932,-0.09494089188336599,0.10159367171056885,3074.6120221731135,-5774.989811836399,4424.800917004756,-1350.1888948316428,198.81241874484493,-829.2456277643265,514.0290232545857,-315.2166045097408,-2991.292643180858,4158.420245736015,-3574.8564444584363,583.5638012775787
275,27,22,46.666666666666686,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0001637633703768975,-0.00029304743439215896,-0.027302996061465183,0.04885752490692707,0.00019520531739861133,-0.00036830510488374685,-0.028465959518585843,0.05370836381828928,-4.6963002346921916e-05,5.363056645238659e-05,0.017680902298040015,-0.020191145332413778,5.4166264908086064e-05,-9.332644116671264e-05,-0.028065422232155857,0.048355668998274155,1269.90618414271,-2338.9100578786174,1804.4081210106638,-534.5019368679538,360.84652844448203,-873.8933849430337,617.3699566937578,-256.5234282492758,-682.1171801892131,1078.0479013681343,-880.0825407786737,197.9653605894606
220,27,23,53.33333333333334,80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00010139912347247366,-0.00018028503951803942,-0.016905489075080302,0.03005752576155167,0.00045465075786794783,-0.0008924586720270179,-0.06629978240877288,0.13014344469958938,-0.00016964078052546754,0.00015317780891004474,0.06386734059456123,-0.05766926598004983,0.0001160100624798157,-0.00012996641500792253,-0.060108840663088914,0.06734011140303726,1875.1534709791779,-3620.3263237604924,2747.739897369835,-872.5864263906573,111.96623705263364,-628.2855231608185,370.1258801067261,-258.1596430540924,-2554.9777799642115,3377.99725125959,-2966.4875156119006,411.50973564768924
